instructor,course_title,course_id,professor_score
"DiBattista, Amy",Cognition,30589,2.3
"Ricci, Lesley",Behavioral Endocrinology,37231,2.7
"Brenhouse, Heather","Brain, Behavior, and Immunity",37232,2.7
"Spikes, Karen",Industrial/Organizational Psy,35213,4.1
"Melloni Jr, Richard",Psychopharmacology,37233,1.6
"Coley, John",Cognitive Development,37234,0.8
"Eskew, Rhea",Quantitative Topics Psych/BNS,37235,0.9
"Ingemi, Jennifer",Behavioral Genetics,37236,0.1
"Eidson, Robert",Laboratory in Research Design,31307,1.2
"Ferris, Craig",Lab in Biological Psychology,35788,2.0
"Pearlmutter, Neal",Laboratory in Cognition,30380,1.3
"Baker, Allison",Laboratory in Cognition,31371,2.2
"Hall, Judith",Lab in Social Psychology,30379,2.8
"Colvin, Carey",Laboratory in Personality,33089,-1.4
"Barrett, Lisa",Lab in Affective Science,35789,2.6
"Coley, John",Lab in Developmental Psych,37237,1.7
"Shansky, Rebecca",Seminar Biological Psychology,30626,0.0
"DiBattista, Amy",Seminar in Psycholinguistics,35215,4.1
"Eidson, Robert",Seminar in Cognition,31373,-0.1
"Prokosch, Mark",Seminar in Social Psychology,31809,0.8
"Snyder, Nancy",Seminar in Clinical Psychology,30590,-1.9
"Sharp, William",Seminar in Clinical Psychology,32211,4.0
"Cisewski, Dawn",Seminar in Developmental Psych,35932,2.1
"Bex, Peter",Proseminar in Perception,37238,3.9
"Shansky, Rebecca",Prosem in Biology of Behavior,37239,4.0
"DeSteno, David",Quantitative Methods 2,30945,3.9
"Morse, Kristen",Professional Development Co-op,31264,0.5
"Mannix Votel, Moira",Professional Development Co-op,31264,0.5
"Hickey, Mary",Foundations of Phys Therapy,31561,1.7
"Ward, Erin",Lab for PT 5101,31562,-0.2
"Avery, Joshua",Lab for PT 5101,31562,-0.5
"Hickey, Mary",Lab for PT 5101,31562,-0.5
"Thomas, Adam",Lab for PT 5101,31637,2.5
"Tscherne, David",Lab for PT 5101,31637,1.4
"Bedoni, Kellie",Lab for PT 5101,31637,2.1
"Hickey, Mary",Lab for PT 5101,31637,2.5
"Stefanik, Joshua",Gross Anatomy,30808,0.1
"Yen, Sheng-Che",Gross Anatomy,30808,1.2
"Folmar, Eric",Lab for PT 5131,31079,-0.7
"Corrente, James",Lab for PT 5131,31079,-0.6
"Brisbin, Luke",Lab for PT 5131,31079,2.3
"Clark, Stephen",Lab for PT 5131,31079,-0.9
"Thomas, Adam",Lab for PT 5131,31080,-0.8
"Hunt, Christopher",Lab for PT 5131,31080,-0.6
"Folmar, Eric",Lab for PT 5131,31080,-1.2
"Brisbin, Luke",Lab for PT 5131,31080,1.5
"Clark, Stephen",Lab for PT 5131,31080,-1.0
"Folmar, Eric",Lab for PT 5131,31081,0.3
"Brisbin, Luke",Lab for PT 5131,31081,1.2
"Murray, Mary",Lab for PT 5131,31081,-5.2
"Clark, Stephen",Lab for PT 5131,31081,-1.9
"Folmar, Eric",Lab for PT 5131,30807,2.7
"Brisbin, Luke",Lab for PT 5131,30807,3.1
"Murray, Mary",Lab for PT 5131,30807,2.4
"Clark, Stephen",Lab for PT 5131,30807,3.3
"Hayward, Lorna",Psychosocial Aspects,31361,-0.8
"Donlan, Pamela",Psychosocial Aspects,31384,-1.3
"Hayward, Lorna",Psychosocial Aspects,31385,-0.5
"Golub-Victor, Ann",Psychosoc Aspects Seminar,31449,-2.5
"Harris, Elijah",Sports Medicine,31800,0.9
"Clark, Stephen",Sports Medicine,31800,0.2
"Clark, Stephen",Sports Medicine,32292,2.3
"Cesario, Christopher",PT Professional Seminar 2,30787,-3.2
"Bangs, Debra",PT Professional Seminar 2,30787,-1.3
"Maxwell, Jessica",PT Professional Seminar 2,30787,-2.0
"Folmar, Eric",Physical Therapy Project 2,30792,3.3
"Stefanik, Joshua",Physical Therapy Project 2,30792,-4.7
"Hayward, Lorna",Physical Therapy Project 2,31618,2.3
"Corkery, Marie",Physical Therapy Project 2,31749,3.3
"Golub-Victor, Ann",Physical Therapy Project 2,31752,-41.7
"Folmar, Eric",Physical Therapy Project 2,37939,2.3
"Stefanik, Joshua",Physical Therapy Project 2,37939,-6.7
"Spillane, Bethany",Pediatric/Geriatric Management,31807,-5.5
"Fitzpatrick, Diane",Pediatric/Geriatric Management,31807,-0.8
"Blood, Laura",Pediatric/Geriatric Management,31807,-3.4
"Donlan, Pamela",Pediatric/Geriatric Management,31807,-4.5
"Golub-Victor, Ann",Pediatric/Geriatric Management,31808,-6.1
"Giuliani, Cassandra",Pediatric/Geriatric Management,31808,-6.4
"Dumas, Helene",Pediatric/Geriatric Management,31808,-3.4
"Larrieux, Sonya",Pediatric/Geriatric Management,31808,-8.4
"Sikes, Robert",Functional Human Neuroanatomy,34765,-0.0
"Marchand, James",Lab for PT 5410,34766,0.7
"Sikes, Robert",Lab for PT 5410,34766,2.6
"Levac, Danielle",Neurological Rehabilitation 2,30859,-2.0
"Cheerman, Heidi",Neurological Rehabilitation 2,30859,-4.2
"Kiami, Sheri",Neurological Rehabilitation 2,30859,2.3
"Dunlea, Kristina",Lab for PT 6221,30857,-1.5
"Donlan, Pamela",Lab for PT 6221,30857,-1.5
"Kiami, Sheri",Lab for PT 6221,30857,2.3
"Cheerman, Heidi",Lab for PT 6221,30858,-5.0
"Soohoo, Lisa",Lab for PT 6221,30858,-3.2
"Solo, Lori",Lab for PT 6221,30858,2.3
"Soohoo, Lisa",Lab for PT 6221,31058,3.1
"Kiami, Sheri",Lab for PT 6221,31058,3.1
"Cheerman, Heidi",Lab for PT 6221,30785,-2.2
"Solo, Lori",Lab for PT 6221,30785,2.8
"Markowski, Alycia",Musculoskeletal Management 2,31050,1.2
"Corkery, Marie",Musculoskeletal Management 2,31050,0.9
"Markowski, Alycia",Lab for PT 6223,31051,3.3
"Nolan, David",Lab for PT 6223,31051,3.3
"Vitale, Stephen",Lab for PT 6223,31051,1.9
"Bryant, Liam",Lab for PT 6223,31052,0.7
"Corkery, Marie",Lab for PT 6223,31052,1.7
"Watkins, Maureen",Lab for PT 6223,31052,3.3
"Winnegge, Trevor",Lab for PT 6223,31052,3.1
"Markowski, Alycia",Lab for PT 6223,31053,3.3
"Nolan, David",Lab for PT 6223,31053,3.3
"Plante, Jacqueline",Lab for PT 6223,31053,3.1
"Corkery, Marie",Lab for PT 6223,31054,-1.2
"Watkins, Maureen",Lab for PT 6223,31054,2.8
"Winnegge, Trevor",Lab for PT 6223,31054,1.4
"Burvikova, Ekaterina",Elementary Russian 1,33917,3.7
"Burvikova, Ekaterina",Intermediate Russian 2,37968,4.5
"Schaffner, Christopher",Sustainable Engineering System,32881,-0.4
"Power, Michael",Supply Chain  Operations Mgmt,31976,0.3
"Moshref-Javadi, Mohammad",Supply Chain  Operations Mgmt,31977,-3.3
"Bhimani, Shawn",Supply Chain  Operations Mgmt,31978,3.6
"Bhimani, Shawn",Supply Chain  Operations Mgmt,31979,3.8
"Greenfield, Bruce",Supply Chain  Operations Mgmt,31980,1.5
"Greenfield, Bruce",Supply Chain  Operations Mgmt,31981,0.1
"Zaarour, Nizar",Supply Chain  Operations Mgmt,31982,1.3
"Power, Michael",Supply Chain  Operations Mgmt,31983,-1.9
"Zaarour, Nizar",Supply Chain  Operations Mgmt,32438,0.8
"Power, Michael",Supply Chain  Operations Mgmt,32720,-1.5
"Lieb, Robert",Global Supply Chain Strategy,30459,0.2
"Murray, Robert",Sourcing and Procurement,32721,1.3
"Moshref-Javadi, Mohammad",Logistics/Transportation Mgmt,30458,-3.9
"Nyaga, Gilbert",Managing Healthcare Ops/Supply,37492,3.4
"Tagliamonte, Paul",Adv Problems Supply Chain Mgt,30457,0.4
"Nyaga, Gilbert",Ops and Supply Chain Mgmt,38819,0.2
"Nyaga, Gilbert",Ops and Supply Chain Mgmt,34544,0.1
"Nyaga, Gilbert",Ops and Supply Chain Mgmt,34546,-5.3
"Tagliamonte, Paul",Logistics/Transportation Mgmt,31032,3.9
"Barr, Allan",Global Supply Chain Strategy,31293,-5.4
"Tagliamonte, Paul",Global Supply Chain Strategy,35502,-0.3
"Murray, Robert",Sourcing and Procurement,33611,2.8
"Eroglu, Cuneyt",Demand Planning  Forecasting,35356,0.1
"Featherman, Christopher",Sociology of Boston,37816,2.3
"Welden, Trafford",Sociology of Boston,37818,3.6
"Allison, Kristen",Intro to Communicatn Disorders,36594,0.2
"Laffan, Nicole",Introduction to Audiology,34700,0.7
"Bentley, Jennifer",Speech and Hearing Science,30158,-5.3
"Campellone, Pamela",Speech and Hearing Science,30158,-0.6
"Book, Lorraine",EI Planning and Evaluating,36501,-2.5
"Schlosser, Ralf",Research  Evidence-Based Prac,31016,-1.5
"Foran, Megan",Stuttering,31015,-3.2
"Pirozzi, Therese",Dysphagia,34499,1.0
"Pirozzi, Therese",Speech-Lan Disorders in Adults,37643,1.2
"Allison, Kristen",Motor Speech Disorders,31068,1.0
"Fine, Susan",Language Literacy 1,38421,1.6
"Fine, Susan",Language Literacy Exp Prog,33299,2.0
"Laffan, Nicole",Lang Disorders in Children 2,37965,-0.5
"Young-Hong, Sarah",Speech-Lang Pathology Clinic 1,31012,1.4
"Fine, Susan",Speech-Lang Pathology Clinic 2,31011,-0.7
"Fine, Susan",Speech-Lang Pathology Clinic 4,31010,-7.5
"Senier, Laura",Introduction to Sociology,30355,0.7
"Martinez, Ramiro",Introduction to Sociology,36614,-9.6
"Maron, Samuel",Introduction to Sociology,37981,0.6
"Dominguez, Silvia",Sociology of Poverty,37420,-3.7
"Faber, Daniel",Environment and Society,35361,2.1
"Petersen, Camille",Gender in a Changing Society,34712,-4.3
"Koenig, Thomas",Law and Social Justice,37421,-12.0
"Blum, Linda",Social Theory,32035,3.7
"Abels, Margot",Gender  Reproductive Justice,37879,2.7
"Alden, Alexandra",Research Methods in Sociology,30340,3.5
"Rabrenovic, Gordana",Current Iss in Cities/Suburbs,31519,2.1
"Abels, Margot",Soc of Human Service Organizat,37422,-0.7
"Koenig, Thomas",Computers and Society,33278,-4.5
"Wylie, Sara",Spec Topics in Sociology,35986,3.4
"Faber, Daniel",Senior Seminar,35128,0.6
"Walters, Suzanna",Feminist Resistance,38216,1.1
"Yelin, Boris",Elementary Spanish 1,30095,-1.8
"Canavan, Yanet",Elementary Spanish 1,30041,1.7
"Cuenca, Daniel",Elementary Spanish 1,30093,4.3
"Yelin, Boris",Elementary Spanish 1,31142,-4.6
"Canavan, Yanet",Elementary Spanish 2,30092,-0.8
"Canavan, Yanet",Elementary Spanish 2,30091,-1.0
"Sokol, Claudia",Intermediate Spanish 1,30089,-4.0
"Sokol, Claudia",Intermediate Spanish 1,30088,-10.5
"Sokol, Claudia",Intermediate Spanish 1,30007,-7.5
"Muino, Tania",Intermediate Spanish 2,30087,-11.0
"Muino, Tania",Intermediate Spanish 2,32074,-5.3
"Muino, Tania",Intermediate Spanish 2,34083,-2.2
"Sokol, Claudia",Inter Span 2:Hlthcare Profsnl,34722,-2.7
"Brucato, Maria",Advanced Spanish 1,30104,-5.1
"Brucato, Maria",Advanced Spanish 1,30049,1.8
"Brucato, Maria",Advanced Spanish 1,38625,-8.9
"Agostinelli-Fucile, Christina",Advanced Spanish 2,30026,2.0
"Agostinelli-Fucile, Christina",Advanced Spanish 2,34059,2.4
"Brucato, Maria",Advanced Spanish Conversation,33725,-13.8
"Agostinelli-Fucile, Christina",Special Topics in Spanish,35846,2.7
"Courtney, Hugh",Strategic Analysis  Decision,35780,1.1
"McCullough, Robert",Strategy in Action,30481,2.7
"Ivy, Julia",Strategy in Action,30479,-2.0
"Cuervo-Cazurra, Alvaro",Strategy in Action,30478,-1.9
"Lamin, Anna",Strategy in Action,30477,-0.6
"Ivy, Julia",Strategy in Action,30476,-1.2
"Lamin, Anna",Strategy in Action,30475,-3.6
"Alessandri, Todd",Strategy in Action,33392,3.3
"Courtney, Hugh",Strategy in Action,32181,1.6
"McCullough, Robert",Strategy in Action,32568,3.1
"Spector, Bert",Strategy in Action,33015,2.9
"Spector, Bert",Strategy in Action,33225,3.1
"Lamin, Anna",Strategy in Action,33421,-2.3
"Ivy, Julia",Strategy in Action,33451,-0.7
"Giglio, Joseph",Strategy in Action,33485,2.9
"Giglio, Joseph",Strategic Decision Making,31359,2.6
"Joyce, Theodore",Strategic Decision Making,31362,0.6
"Huselid, Mark",Workforce Metrics  Analytics,32846,2.8
"Young, Gary",Strat Mgmt for Healthcare Org,33381,3.9
"Carr, Sara",Graduate Studio 2,32337,2.1
"Kao, Wileen",Implement/Visualize Urb Env 2,32338,3.2
"Bishop, Scott",Resrch Studio: Master Project,32726,-6.3
"Meves, Cullen",Urban Ecologies  Tech 2,32727,1.0
"Carr, Sara",Pro-Seminar,32728,-0.8
"Marion, Tucker",Lean Design and Development,31098,0.0
"Shridhar, Rajiv",Data Networking,32795,-0.1
"Shridhar, Rajiv",Lab for TELE 5330,32796,0.6
"Enright, Timothy",Telecom Public Policy/Bus Mgt,33312,1.8
"O'Reilly, Peter",Telecom/Network Infrastructure,38590,-0.8
"Shridhar, Rajiv",Internet Protocols/Architectre,34697,-1.3
"Jones Jr, James",Linux for Network Engineers,32797,-3.7
"Carr, Jonathan",Introduction to Theatre,30399,-0.8
"Hinson, John",Acting 1,35510,2.8
"Staroselsky, Dennis",Improvisation,37584,2.3
"Hinson, John",Improvisation,37585,3.2
"Allen, Gregory",Introduction to Acting,30398,-2.4
"Sandberg-Zakian, Megan",Introduction to Acting,30397,2.3
"Allen, Gregory",Introduction to Acting,33282,0.6
"McSherry, Frances",Technical Theatre 1,32959,-0.7
"O'Leary, Bridget",The Eloquent Presenter,33681,-1.3
"O'Leary, Bridget",The Eloquent Presenter,33682,2.6
"Rohn, Jennifer",The Eloquent Presenter,33683,-2.7
"Allen, Gregory",The Eloquent Presenter,33684,2.1
"Allen, Gregory",The Eloquent Presenter,33685,-0.1
"O'Leary, Bridget",The Eloquent Presenter,33686,1.6
"Lewis, Helen",The Eloquent Presenter,36184,-2.1
"Vidrin, Ilya",The Eloquent Presenter,36308,2.8
"O'Leary, Bridget",The Eloquent Presenter,37586,0.0
"Vidrin, Ilya",The Eloquent Presenter,37587,-3.2
"O'Leary, Bridget",The Eloquent Presenter,38977,0.4
"McSherry, Frances",Fashion/Costume Design Film/TV,35511,-0.6
"McSherry, Frances",Introduction to Global Fashion,37589,-2.1
"Hinson, John",Movement  for the Actor,33680,3.1
"Wason, Oliver",Intro to Theatrical Design,34561,-6.4
"Delgado, Jose",Musical Theatre Performance 1,36080,-8.9
"Ball, Megan",Fashion Retailing,34562,-1.1
"Lewis, Helen",Classics of Global Theatre,37590,3.3
"Monroe, Davron",History of Musical Theatre,37591,-5.8
"Halberstadt, Michael",Playwriting,32958,2.1
"O'Leary, Bridget",Boston Theatre Experience,32841,-0.1
"Staroselsky, Dennis",Acting for the Camera,34286,1.6
"Carr, Jonathan",Viewpoints,35882,1.6
"Wason, Oliver",Lighting Design,34287,0.3
"Wason, Oliver",Lighting Design,37866,2.9
"Ocampo-Guzman, Antonio",Acting 3 - Playing Shakespeare,37592,1.5
"Abels, Margot",Intro Womens/Gender/Sexuality,33417,3.9
"Goodwin, Megan",Women and Religion,37281,1.6
"Bailey, Moya","Gender, Race, and Medicine",37347,-1.4
"Petersen, Camille",Gender in a Changing Society,34713,-4.2
"Abels, Margot",Gender  Reproductive Justice,33666,1.8
"O'Malley, Donica",Communication and Gender,32539,4.4
"O'Malley, Donica",Communication and Gender,32540,3.8
"Desouza, Darcey",Communication and Gender,33426,3.7
"Moghadam, Valentine",Women and World Politics,37315,0.1
"Davis, Patricia",Communication and Inclusion,37631,-3.0
"Davis, Patricia",Communication and Inclusion,37633,1.2
"Ahnert, Laurel",Gender and Film,37642,1.4
"Adler, Libby","Sexuality, Gender, and the Law",33091,2.1
"Decandia, Stephanie",Sexual Violence: Counseling,37339,4.1
"Walters, Suzanna",Feminist Resistance,38011,1.2
"Williams, Christina",Fin Reptg & Manag Dec Mkg 2,31048,-2.7
"Zullo, Ronald",Tax Procedure & Ethics,31044,1.5
"Cahill, Catherine",Advanced Topics in Accounting,33612,-42.0
"Powell, Joanna",Advanced Topics in Accounting,34651,3.0
"Maletta, Mario",Planng/Budgeting for Innovatn,32281,1.8
"Mihajlovikj, Vidoje",Algorithms,35994,3.0
"Mihajlovikj, Vidoje",Algorithms,36107,3.6
"Slaughter, Adrienne",Algorithms,38099,-6.9
"Buck, Joseph",Algorithms,38100,-6.2
"Hailpern, Brent",Algorithms,38137,1.6
"Abu-Samaha, Mamoun",Algorithms,38176,-19.3
"Suarez, Fernando",Competing Dynamic/Innov Mkts,33819,0.0
"Larson, Barbara",Human Side of Innovation,35351,0.0
"Meyer, Marc",Innovatn - Next-Gen Prod/Syst,33821,0.0
"Slusser, James",Managing Information Resources,30793,0.0
"Lee, Carol",Business Analytics Methods,34390,2.9
"Tran, Jonathan",Business Analytics Methods,34390,6.5
"Lee, Carol",Business Analytics Methods,38588,-1.8
"Tran, Jonathan",Business Analytics Methods,38588,-2.1
"Lee, Yang","Bus Info Design, Qual, Stratgy",35352,-0.8
"Arcadipone, Diana",Arts and Culture Leadership,16335,1.4
"Evans, Brooke",Building Value Cultural Enterp,18392,-1.2
"Sharif, Musa",Financl Accounting  Reporting,10548,-9.7
"Goldman, William",Financl Accounting  Reporting,10547,0.8
"Ahn, Jaehan",Financl Accounting  Reporting,13443,2.5
"Ahn, Jaehan",Financl Accounting  Reporting,10654,2.5
"Ahn, Jaehan",Financl Accounting  Reporting,10546,3.4
"Ruff, Michael",Financl Accounting  Reporting,10545,-2.4
"Dodgson, Mary",Financl Accounting  Reporting,11252,3.7
"Martin, Kristina",Financl Accounting  Reporting,12024,-1.9
"Dodgson, Mary",Financl Accounting  Reporting,12178,4.4
"O'Kelly, Peggy",Financl Accounting  Reporting,12179,2.7
"Dodgson, Mary",Financl Accounting  Reporting,12899,4.0
"Krishnamoorthy, Ganesh",Financl Accounting  Reporting,13444,3.8
"Krishnamoorthy, Ganesh",Financl Accounting  Reporting,14338,3.0
"Regan, James",Financl Accounting  Reporting,15328,-6.2
"Ruff, Michael",Financl Accounting  Reporting,16890,-2.9
"Regan, James",Fin Accounting Global Context,14704,-11.3
"Regan, James",Fin Accounting Global Context,14705,-5.4
"Russo, Anthony",Financl Accounting  Reporting,11229,-2.1
"Russo, Anthony",Financl Accounting  Reporting,11230,-0.7
"Pritchett, Andrieta",Managerial Accounting,10614,-6.8
"Williams, Christina",Managerial Accounting,10543,-3.5
"Nichol, Jennifer",Managerial Accounting,10542,0.3
"Moreno, Kimberly",Managerial Accounting,10620,1.9
"Platt, Marjorie",Managerial Accounting,10621,2.1
"O'Haver, Robert",Managerial Accounting,10622,2.7
"Maletta, Mario",Managerial Accounting,10623,2.8
"Maletta, Mario",Managerial Accounting,10624,3.2
"O'Haver, Robert",Managerial Accounting,11354,1.6
"Williams, Christina",Managerial Accounting,11627,-7.1
"Ginsberg, Laurance",Managerial Accounting,11628,-1.2
"Goldman, William",Managerial Accounting,12801,3.5
"Ginsberg, Laurance",Managerial Accounting,13134,-3.3
"Fionda, David",Managerial Accounting,13445,-8.1
"Fionda, David",Managerial Accounting,17874,-6.2
"Gagnon, Timothy",Bus Law  Professional Ethics,11246,-4.1
"Gagnon, Timothy",Bus Law  Professional Ethics,13959,-4.0
"Fitzgerald, Brian",Financl Reporting  Analysis 1,10541,1.7
"O'Kelly, Peggy",Financl Reporting  Analysis 1,11629,1.7
"Fitzgerald, Brian",Financl Reporting  Analysis 1,11863,1.5
"O'Haver, Robert",Advisory Serv  Emerging Acct,10539,1.8
"Moreno, Kimberly",Stratgc Cost Anly for Decision,10537,2.5
"Hurley, Patrick",Auditing  Other Assur Srvcs,11206,2.0
"Hurley, Patrick",Auditing  Other Assur Srvcs,13139,2.5
"Hurley, Patrick",Auditing  Other Assur Srvcs,13960,2.4
"Zullo, Ronald",Inc Tax Detrmnation  Planning,11207,-1.7
"Zullo, Ronald",Inc Tax Detrmnation  Planning,12180,-3.1
"O'Kelly, Peggy",Financl Reporting  Analysis 2,10536,3.2
"O'Kelly, Peggy",Financl Reporting  Analysis 2,10535,4.3
"Bame-Aldred, Charles",Financl Reporting  Analysis 2,10222,3.4
"Zullo, Ronald",Federal Tax Issues  Analysis,15161,0.8
"Gagnon, Timothy",Estate and Gift Taxation,15163,-3.5
"Boyer, James",Forensic Accounting,15166,1.8
"Bame-Aldred, Charles",Internal Auditing,15167,1.6
"Petit, Matthew",Fin Reptg  Manag Dec Mkg 1,10958,1.0
"Moolman, Daniel",Fin Reptg  Manag Dec Mkg 1,10955,-0.8
"Williams, Christina",Fin Reptg  Manag Dec Mkg 1,11047,-0.5
"Petit, Matthew",Fin Reptg  Manag Dec Mkg 1,18643,2.8
"Williams, Christina",Fin Reptg  Manag Dec Mkg 2,12234,-0.1
"Ruff, Michael",Fin Report for Multinat Ent,11739,3.7
"Ruff, Michael",Fin Report for Multinat Ent,12319,1.5
"Bowers, Michael",Fin Reporting Gov/Non Profits,11738,-5.2
"Bowers, Michael",Fin Reporting Gov/Non Profits,12318,-5.3
"Hoitash, Udi","Corp Gov, Ethics, Fin Rpt",11125,-0.4
"Goldman, William",Corp/Gov/NP Financial Report,10952,0.6
"Moolman, Daniel",Audit  Other Assur Srvcs,10951,-1.7
"Rupert, Timothy",Taxation Indiv/Business Entity,10950,4.1
"Marino, Joanna",Partners  Partnerships,10948,4.6
"Morris, Matthew",State  Local Taxation,10947,-1.8
"Gross, Joel",Int'l Tax: Inbound Transaction,10946,-8.3
"Nichol, Jennifer",Ethics in Accounting Professn,13601,-1.2
"Nichol, Jennifer",Ethics in Accounting Professn,13600,0.0
"Castor, Nicole",Intro African-American Studies,12195,-0.3
"Jackson, Eric",Afr-Am Experience thru Music,11279,1.7
"Petersen, Camille",Race and Ethnic Relations,17588,-1.5
"Aljoe, Nicole",Boston in Literature,18337,0.8
"Wamai, Richard",Introduction to Global Health,14975,-2.4
"Panford, Kwamina",Natural Resources/Development,17526,-3.8
"Wamai, Richard",Epidemiology/African Diaspora,15684,-8.7
"Panford, Kwamina",Contemp Govt  Pol in Africa,17617,-0.8
"Bailey, Moya",Gender  Black World Lit,18514,3.4
"Thompson, Troy",Elementary ASL 1,10118,-10.3
"Lipsky, James",Elementary ASL 1,15648,-1.0
"Thompson, Troy",Elementary ASL 1,11235,0.3
"Bournazian, Alma",Elementary ASL 2,16388,5.1
"Thompson, Troy",Elementary ASL 2,10114,-4.1
"Lipsky, James",Intermediate ASL 1,12800,2.4
"Bournazian, Alma",Intermediate ASL 1,18008,4.2
"Lipsky, James",Specialized Instr in ASL,18009,1.9
"Klein, Alan",Peoples and Cultures,10593,0.9
"Hersh, Carie",Peoples and Cultures,18266,4.1
"Hersh, Carie",Peoples and Cultures,18268,2.6
"Sylvanus, Nina",Global Markets  Local Culture,10694,2.2
"Hersh, Carie",Religion  Modernity,17590,2.3
"Klein, Alan","Sport, Culture, and Society",17591,0.4
"Lee, Doreen",Ethnographic Field Experience,17592,-2.3
"Lee, Doreen",Ethnography of Southeast Asia,18315,1.9
"Bruce, Muna",Elementary Arabic 1,10113,3.6
"Bruce, Muna",Elementary Arabic 1,10112,2.5
"Mustafa, Shakir",Elementary Arabic 2,10111,-4.7
"Mustafa, Shakir",Intermediate Arabic 1,11152,2.5
"Mustafa, Shakir",Intermediate Arabic 2,11240,1.4
"Adams, Daniel",Architecture at NU,11236,0.9
"Brothers, Cammy",Buildings and Cities,10421,-1.4
"Dykstra, Lia",Buildings and Cities,10419,3.6
"Lawrence, Amanda",Special Topics in Arch History,18282,5.4
"Cephas, J",Special Topics in Arch History,18283,-2.8
"Brown, Nicholas",Special Topics in Arch History,18284,0.0
"Thrush, George",Understanding Design,16544,1.1
"Li, Ang","Site, Space, and Program",10289,0.1
"Haouzi, Chana","Site, Space, and Program",10291,4.9
"Illia-Sheldahl, Silvia","Site, Space, and Program",10293,4.4
"Dworkin, Carl","Site, Space, and Program",10227,1.5
"Peek, Benjamin","Site, Space, and Program",17975,2.4
"Sheldahl, Paxton",Architectonic Systems,14116,-5.5
"Wiederspahn, Peter",Architectonic Systems,17976,3.9
"Coakley, Christopher",Architectonic Systems,19039,-5.5
"Wiederspahn, Peter",Intro to Building Systems,16462,5.4
"Maulsby, Lucy","Arch, Mod,  City, 1800-1910",10287,4.2
"Gregory, Brian","Arch, Infrastructure  City",11630,3.6
"Cephas, J","Arch, Infrastructure  City",11632,1.2
"Costa, Xavier",Topics - Architectural History,13422,-4.6
"Gomez Luque, Mariano",Option Studio,14539,4.4
"Rupnik, Ivan",Option Studio,14541,4.6
"Rupnik, Ivan",Option Studio,14542,4.6
"Gomez Luque, Mariano",Option Studio,14544,4.4
"Bishop, Scott",Option Studio,17977,-4.4
"Fannon, David",Environmental Systems,10826,4.3
"Laboy, Michelle",Structural Systems,15030,-1.3
"Laboy, Michelle",Structural Systems,17979,0.6
"Pria Pinto, Isabella",Recitation for ARCH 5230,15031,-0.7
"Pria Pinto, Isabella",Recitation for ARCH 5230,15740,-3.6
"Tandler, Elizabeth",Recitation for ARCH 5230,18435,0.1
"Bishop, Scott",Design Tactics and Operations,17065,-9.3
"Meves, Cullen",Design Tactics and Operations,17980,-0.5
"Cawrse, Anna",Design Tactics and Operations,17981,1.9
"Brooks, Joshua",Design Tactics and Operations,17981,2.1
"Kearsley, Ann",Design Tactics and Operations,18694,-4.9
"Sheldahl, Paxton",Graduate Skills Studio,13940,5.5
"Costa, Xavier",Seminar in Modern Architecture,11203,-1.1
"Rupnik, Ivan",Seminar in Modern Architecture,11929,3.4
"Love, Timothy",Seminar in Modern Architecture,14319,1.6
"Munn, Jeremy",Case Studies 1,15742,2.5
"Li, Ang",Master's Research Studio,11084,0.9
"Mokwete, Hlanganiso",Master's Research Studio,10836,-6.1
"Kanouse, Sarah",Narrative Basics,13522,1.5
"Greitzer, Andrea",Photo Basics for Nonmajors,16841,1.1
"Greitzer, Andrea",Photo Basics for Nonmajors,16289,-5.4
"Brens, Luis",Photo Basics for Nonmajors,16292,1.4
"Mueller Robinson, Dana",Photo Basics,10400,2.4
"Hechtman, Julia",Photo Basics,10423,2.9
"Luong, Tony",Photo Basics,18571,4.3
"Sonbudak, Mustafa Feyyaz",Photo Tools,11521,2.2
"Donati, Jason",Animation Basics,13720,5.6
"Pietricola, David",Animation Tools,11202,2.2
"Tames, David",Video Basics,10270,2.3
"Tames, David",Video Tools,11170,3.8
"Mueller Robinson, Dana",Photography 1,13528,2.3
"Donati, Jason",Character Design for Animation,18078,4.8
"Tames, David",Video: Sound and Image,18079,-6.6
"Andrews, Edwin",Media Arts Degree Project 1,12140,5.7
"Kanouse, Sarah",Media Arts Degree Project 1,13620,0.9
"Mueller Robinson, Dana",Photography 2,18080,-0.0
"Donati, Jason",Animation 2,10255,5.7
"Brens, Luis",Studio Photography,11587,5.7
"Kim, Miso",Special Topics in AD Studio,18083,3.8
"Thorne, Jamal",Art  Design at NU,16191,0.1
"Terrado, Kate",Art  Design at NU,16750,2.0
"Thorne, Jamal",Observational Drawing,10433,5.2
"Ainslie, Sophia",Observational Drawing,10412,2.2
"Ainslie, Sophia",Observational Drawing,10075,0.7
"Ainslie, Sophia",Observational Drawing,14128,2.0
"Stewart, Brooke",Conceptual Drawing,10056,2.4
"Kane, John",2D Fundtls: Surface/Drawing,10432,-2.5
"Thibeault, Peter",2D Fundtls: Surface/Drawing,10431,-8.4
"Borgstrom, Skylar",2D Fundtls: Surface/Drawing,11588,3.7
"Menendez, Jose",2D Fundtls: Surface/Drawing,11589,3.0
"Thibeault, Peter",2D Fundtls: Surface/Drawing,13014,-2.5
"Borgstrom, Skylar",2D Fundtls: Surface/Drawing,13288,-2.4
