instructor,course_title,course_id,professor_score
"Gomez, Laura",Recitation for ARCH 5230,14191,2.5
"Urban, Julianna",Recitation for ARCH 5230,14662,7.8
"Cao, Anqi",Recitation for ARCH 5230,16379,-0.9
"Urban, Julianna",Recitation for ARCH 5230,19486,-4.0
"Carr, Sara",Design Tactics and Operations,15345,4.6
"Love, Timothy",Design Tactics and Operations,15950,7.5
"Bishop, Scott",Design Tactics and Operations,15951,5.1
"Kennen, Kathryn",Design Tactics and Operations,17841,4.8
"Meves, Cullen",Design Tactics and Operations,17842,5.0
"Sheldahl, Paxton",Graduate Skills Studio,13360,6.0
"Costa, Xavier",Seminar in Modern Architecture,11097,1.6
"Rupnik, Ivan",Seminar in Modern Architecture,11669,9.5
"Lawrence, Amanda",Seminar in Modern Architecture,13643,7.8
"Munn, Jeremy",Case Studies 1,14663,-2.7
"Munn, Jeremy",Case Studies 1,19669,-2.7
"Carr, Sara",Master's Research Studio,10989,4.1
"Rupnik, Ivan",Master's Research Studio,10769,12.4
"Fannon, David",Master's Research Studio,11462,2.9
"Llaguno-Munitxa, Maider",Master's Research Studio,19485,0.3
"Kanouse, Sarah",Narrative Basics,13024,4.5
"Greitzer, Andrea",Photo Basics for Nonmajors,15222,-7.5
"Brens, Luis",Photo Basics for Nonmajors,14910,7.8
"Mueller Robinson, Dana",Introduction to Photography,10375,0.9
"Luong, Tony",Introduction to Photography,10397,5.9
"Barbasch, Sophie",Introduction to Photography,16511,0.4
"Brens, Luis",Photo Tools,11350,-11.7
"Seo, Gapyuel",Animation Basics,13188,-27.6
"Maduri, Madison",Animation Tools,11096,5.4
"Tames, David",Video Basics,10254,-0.7
"Tames, David",Video Tools,17487,2.4
"Mueller Robinson, Dana",Photography: Concept + Process,13029,7.6
"Metzger, Nathaniel",Animation 1,16260,0.6
"Seo, Gapyuel",Animation for Games,17844,-33.7
"Tames, David",Video: Sound and Image,16039,-13.7
"Donati, Jason",Media Arts Degree Project 1,11861,6.8
"Hechtman, Julia",Media Arts Degree Project 1,13109,9.2
"Seo, Gapyuel",Animation 2,10241,-19.6
"Brens, Luis",Studio Photography,11378,8.4
"Chute, Hillary",The Graphic Novel,17845,-2.6
"Mueller Robinson, Dana",Art  Design Special Topics,16036,1.6
"Thorne, Jamal",Art  Design at NU,14865,3.0
"Terrado, Kate",Art  Design at NU,15162,0.6
"Thorne, Jamal",Art  Design at NU,17847,0.6
"Thorne, Jamal",Observational Drawing,10406,-3.2
"Borgstrom, Skylar",Observational Drawing,10387,6.9
"Ainslie, Sophia",Observational Drawing,10069,2.1
"Ainslie, Sophia",Observational Drawing,13515,2.7
"Stewart, Brooke",Conceptual Drawing,10051,-8.2
"Ivy, Candice",Color and Composition,10405,-2.6
"Ainslie, Sophia",Color and Composition,19207,6.0
"Thibeault, Peter",Color and Composition,11379,-21.4
"Borgstrom, Skylar",Color and Composition,11380,3.6
"Borgstrom, Skylar",Color and Composition,12597,3.2
"Brown, Judith",Color and Composition,12826,1.3
"Groudas, Hannah",Color and Composition,19246,6.9
"Borgstrom, Skylar",Color and Composition,13100,5.3
"Brown, Judith",Color and Composition,13134,-0.5
"Kane, John",Color and Composition,13322,-1.4
"Thibeault, Peter",Color and Composition,14876,-5.5
"Stewart, Brooke",Color and Composition,14844,-5.4
"Groudas, Hannah",Color and Composition,16044,-2.4
"Menendez, Jose",Color and Composition,17849,7.2
"Welch, Leah",Color and Composition Tools,11347,-2.6
"Welch, Leah",Color and Composition Tools,11348,-2.2
"Fernandez-Sierra, Damaris",Color and Composition Tools,19412,-6.8
"Fernandez-Sierra, Damaris",Color and Composition Tools,19413,-4.6
"Caras, Benjamin",Form and Structure,10376,6.4
"Caras, Benjamin",Form and Structure,10399,5.5
"Caras, Benjamin",Form and Structure,10659,6.3
"Svoronos, Dennis",Form and Structure,16045,-3.2
"Svoronos, Dennis",Form and Structure Tools,10021,7.8
"Svoronos, Dennis",Form and Structure Tools,10020,4.3
"Svoronos, Dennis",Form and Structure Tools,19565,8.0
"Svoronos, Dennis",Form and Structure Tools,19566,3.1
"Kanouse, Sarah",Movement and Time,10253,5.3
"Hechtman, Julia",Movement and Time,10679,-3.2
"Hechtman, Julia",Movement and Time,17850,-1.1
"Rettmer, Laine",Movement and Time,18950,10.5
"Barranco, Victoria",Movement and Time Tools,10247,4.4
"Thorne, Jamal",Experience and Interaction,10613,-13.4
"Gradecki, Jennifer",Experience and Interaction,10243,1.8
"Nath, Kara",Experience and Interaction,10615,3.7
"Pensyl, W Russell",Experience and Interaction,13572,-8.6
"Curry, Derek",Experience and Interaction,14181,6.3
"Green, Jesse",Experience and Interaction,14738,6.1
"Thorne, Jamal",Experience and Interaction,17851,2.1
"Anderson, Rebecca",Experience  Interaction Tools,13573,-12.7
"Dawson, Alexander",Design Process Context/Systems,12408,-1.4
"Richards, Jessie",Design Process Context/Systems,12457,-10.3
"Menendez, Jose",Design Process Context/Systems,12664,-0.8
"Hopkins, Jessica",Design Process Context/Systems,13090,6.6
"Terrado, Kate",Design Process Context/Systems,13632,-9.7
"Shown, Benjamin",Design Process Context/Systems,19208,-2.2
"Terrado, Kate",Design Process Context/Systems,14237,-4.8
"Dawson, Alexander",Design Process Context/Systems,14238,0.5
"Linkner, Todd",Design Process Context/Systems,19249,0.3
"Dawson, Alexander",Design Process Context/Systems,16047,1.1
"Domoradova, Olya",Typography 1,10681,9.6
"Abbot, Sixten",Typography 1,10010,-8.9
"Kane, John",Typography 1,13563,4.5
"Smith, Daryl",Typography 1,15030,4.6
"Smith, Daryl",Typography 1,15032,2.6
"Aparicio, Ernesto",Typography 1,16450,-12.3
"Menendez, Jose",Typography 1,16451,7.5
"Linkner, Todd",Type Tools,14171,6.5
"Laughlin, Mark",Graphic Design 1,10246,-3.6
"Cozzens, Suzanne",Graphic Design 1,10680,-18.4
"Laughlin, Mark",Graphic Design 1,13055,-2.4
"Smith, Daryl",Graphic Design 1,15031,6.0
"Cozzens, Suzanne",Graphic Design 1,20026,-3.1
"Geofrey, Steven",Programming Basics,12967,7.4
"Auman, Amy",Interaction Dsgn 1: Responsive,12969,5.9
"Millard, Richard",Interaction Dsgn 1: Responsive,12970,-5.0
"Millard, Richard",Interaction Dsgn 1: Responsive,16784,-4.4
"Alekseeva, Daria",Interaction Design Tools,12971,3.5
"Domoradova, Olya",Typography 2,10666,6.7
"Aparicio, Ernesto",Typography 2,11466,-3.7
"Domoradova, Olya",Typography 2,15172,-6.7
"Laughlin, Mark",Typography 2,16827,0.6
"Laughlin, Mark",Typography 2,18941,-8.5
"Barrios Ponce, Margarita",Graphic Design 2,10238,10.4
"Barrios Ponce, Margarita",Graphic Design 2,12650,9.4
"Murphy, Colleen",Graphic Design 2,17852,8.8
"Zelman, Stephanie",Graphic Design 2,18942,-83.6
"Cruz, Pedro Miguel",Information Design 1,10234,-4.9
"Linkner, Todd",Information Design 1,10614,8.6
"Chornyak, Brooke",Information Design 1,17853,7.4
"Tang, Andrew",Information Design 1,18945,4.5
"Felde, Nathan",Identity and Brand Design,12972,-15.0
"Budnitz, Alexander",Identity and Brand Design,17854,2.8
"Yampolsky, Hannah",Identity and Brand Design,18830,2.5
"Eisinger, Erin",Experience Design 1,12629,8.5
"Briselli, Jennifer",Experience Design 1,18831,-3.5
"McDonald, Ann",Experience Design 1,18997,3.8
"Perovich, Laura",Experience Design 2,14124,-9.5
"Kim, Miso",Interaction Dsgn 2: Mobile,12973,5.7
"House, Geoffrey",Interaction Dsgn 2: Mobile,17855,7.5
"Kane, John",Design Degree Project 1,11068,3.0
"Stein, Karen",Design Degree Project 1,11705,8.6
"Laughlin, Mark",Design Degree Project 1,18865,2.3
"Budnitz, Alexander",Design Degree Project 2,14235,-1.5
"Starr, Thomas",Design Degree Project 2,18866,10.4
"Kane, John",Typography 3,11953,5.9
"Scott, Douglass",Graphic Design Synthesis,16826,10.5
"Sivak, Mark",Interaction Team Project 1,13025,2.3
"Perovich, Laura",Interaction Team Project 1,16051,-20.8
"Terrado, Kate",Information Design Studio 1,12406,1.0
"Hirsch, Edward",Research Methods for Design,17857,-2.9
"Starr, Thomas",Visual Comm for Info Design,12675,-1.2
"Cruz, Pedro Miguel",Inf Vis Principles  Practices,16071,-2.1
"Cruz, Pedro Miguel",Info Dsgn Critique Seminar,16072,7.4
"Geofrey, Steven",Vis Tech 1: Fundamentals,15129,4.5
"Kloeckl, Kristian",Experience Design Studio 1,14739,4.2
"Kahn, Paul",Experience Design Studio 1,20076,4.6
"Felde, Nathan",Design Systems,14888,-8.2
"McDonald, Ann",Notational Systems for Exper,14123,-2.4
"Arnold Mages, Michael",Notational Systems for Exper,17859,-1.2
"Sivak, Mark",Prototyping for Expr Design,16053,-7.1
"Hirsch, Edward",Information Design Studio 3,12598,0.6
"Ciuccarelli, Paolo",Info Design Mapping Strategies,17861,-6.5
"Kim, Miso",Special Topics in Design,16054,1.3
"Arnold Mages, Michael",Thesis Seminar for Design,12599,4.4
"Pensyl, W Russell",Interactive Media and Society,12974,-17.8
"Hawley, Elizabeth",Ancient-Medieval AD History,14741,1.3
"Hawley, Elizabeth",Renaissance-Modern AD History,10612,4.6
"Brothers, Cammy",The Science of Art,14930,-13.3
"Scott, Douglass",Topics in Design History,19417,3.4
"Hawley, Elizabeth",Modern Art  Design History,12686,4.8
"Sutton, Gloria",Contemp Art  Design History,12751,4.7
"Sutton, Gloria",Survey of Still  Moving Image,18206,5.4
"Scott, Douglass",History of Graphic Design,12628,8.6
"Scott, Douglass",History of Graphic Design,17862,7.1
"Cantor, Mira",Painting Basics,10065,-10.5
"Cantor, Mira",Painting Basics,13602,-3.4
"Havens, Thomas",East Asian Studies,18113,-2.0
"Thai, Philip",East Asian Studies,10477,-1.5
"Kim, Somy",The Asian-American Experience,16941,7.3
"Leslin, Chesley",Bioinformatics Programming,13349,1.6
"Bense, Nicholas",Bioinformatics Programming,13350,7.5
"Leslin, Chesley",Bioinformatics Methods 1,13351,6.7
"Sweeney, Thadryan",Bioinformatics Methods 1,13352,-10.1
"Mahmud, Ousman",Bioinformatics Methods 1,16603,-13.2
"Roesel, Charles",Bioinformatics Methods 2,13353,0.5
"Kaluziak, Stefan",Bioinformatics Methods 2,13354,-1.9
"Kaluziak, Stefan",Genomics in Bioinformatics,17794,-7.3
"Susienka, Alexander",Professional Develop for Co-op,17799,11.5
"Susienka, Alexander",Professional Develop for Co-op,17800,10.6
"Richardson, Nathan",Biochemistry at NU,11768,-5.5
"Dawson, David",Biochemistry at NU,12668,-9.3
"Bellini, Chiara",Biomechanics,13387,4.9
"Amini, Rouzbeh",Biomechanics,15630,-6.6
"Medri, Marisol",Biomechanics,18832,-10.6
"Chung, Samuel",Quantitative Physiology,13023,-2.9
"Edwards, Aurelie",Quantitative Physiology,14499,1.3
"Jaeggli, Michael",BioE Measure/Experiment/Stats,13033,6.3
"Jaeggli, Michael",BioE Measure/Experiment/Stats,13527,4.9
"Jaeggli, Michael",BioE Measure/Experiment/Stats,14491,8.8
"Markewich, Helen Ann",Lab for BIOE 2365,13034,0.9
"Markewich, Helen Ann",Lab for BIOE 2365,13035,-5.3
"Markewich, Helen Ann",Lab for BIOE 2365,13036,2.3
"Markewich, Helen Ann",Lab for BIOE 2365,13037,3.6
"Markewich, Helen Ann",Lab for BIOE 2365,13038,-2.5
"Markewich, Helen Ann",Lab for BIOE 2365,13526,-10.7
"Markewich, Helen Ann",Lab for BIOE 2365,13847,-4.5
"Markewich, Helen Ann",Lab for BIOE 2365,15023,-4.3
"Li, Jiahe",Bioelectricity,16290,-0.2
"Fang, Qianqian",Bioelectricity,17549,-2.5
"Asthagiri, Anand",Biomolecular Dynamics/Control,13388,4.1
"Minkara, Mona",Biomolecular Dynamics/Control,17550,2.9
"Markewich, Helen Ann",Capstone Design 2,14673,-11.5
"Ruberti, Jeffrey",Capstone Design 2,14673,-13.4
"Jaeggli, Michael",Capstone Design 2,14673,-14.6
"Lannin, Timothy",Capstone Design 2,14673,-3.3
"Markewich, Helen Ann",Capstone Design 2,14674,4.3
"Ruberti, Jeffrey",Capstone Design 2,14674,-6.0
"Jaeggli, Michael",Capstone Design 2,14674,0.4
"Lannin, Timothy",Capstone Design 2,14674,5.7
"Makowski, Lee",Special Topics Bioengineering,19403,8.9
"Shi, Shiaoming",Special Topics Bioengineering,17551,0.1
"Niedre, Mark",Biomedical Imaging,13851,2.0
"Kent, Joel",Design of Medical Devices,13633,-9.3
"Rouhanifard, Sara",Molecular Bioengineering,13046,4.3
"Shi, Shiaoming",Cellular Engineering,13389,-0.9
"Shi, Shiaoming",Tissue Engineering,13390,1.0
"Dai, Guohao",Stem Cell Engineering,17553,-0.2
"Lannin, Timothy",Physiological Fluid Mechanics,13852,9.9
"Bajpayee, Ambika",Multiscale Biomechanics,14231,4.0
"Fuller, Marc",Design of Biomed Instrument,13391,-9.0
"Markewich, Helen Ann",Biomaterials,17555,-0.8
"Barenberg, Sumner",Design of Implants,13854,3.8
"Makowski, Lee",Principles of Bioengineering,13528,6.7
"Moxey, Carl",Medical Physiology,14864,-8.8
"Sontag, Eduardo",Math Methods in Bioengineering,16458,6.9
"Fink, Loni",Biology at NU,13973,-2.7
"Fink, Loni",Biology at NU,13976,-10.0
"Goble, Eric",Biology at NU,13978,-10.4
"Fink, Loni",Biology at NU,10179,-2.6
"Hart, Sha'Day",Biology at NU,13979,-3.8
"Collins, McKenzie",Biology at NU,14245,-8.6
"McElligott, Melissa",Foundations of Biology,13984,10.0
"Cole, Erin",Lab for BIOL 1107,12689,-13.7
"Potts-Santone, Mary-Susan",General Biology 1,13985,-2.7
"Potts-Santone, Mary-Susan",General Biology 1,13986,-1.6
"Libro, Silvia",General Biology 1,18989,0.3
"Potts-Santone, Mary-Susan",General Biology 2,10621,-5.7
"Zupanc, Gunther",Generl Biology 1 for Engineers,13996,-7.3
"Belanger, Diana",Biology and Society,17686,-7.6
"Hampf, Patricia",The Human Organism,16264,8.9
"Woods, Dori",Biology of Human Reproduction,17687,7.7
"Woods, Dori",Human Genome Editing,17688,0.3
"Peacock, Sarah",Integrated Anat  Physiol 1,17689,2.2
"Peacock, Sarah",Integrated Anat  Physiol 1,17690,3.4
"Hampf, Patricia",Lab for BIOL 2217,18991,9.9
"Hampf, Patricia",Lab for BIOL 2217,20001,1.3
"Bunce, Jamie",Inquiries in Biological Sci,14009,5.1
"Soukos, Nikolaos",Inquiries in Biological Sci,14012,2.5
"O'Malley, Donald",Inquiries in Biological Sci,14014,-4.7
"Day, Tovah",Inquiries in Biological Sci,14015,11.8
"Geisinger, Edward",Inquiries in Biological Sci,14016,9.2
"Ray, Diviya",Inquiries in Biological Sci,14045,7.3
"Sosnik, Julian",Inquiries in Biological Sci,17700,-3.4
"Matthis, Jonathan",Inquiries in Biological Sci,17701,4.1
"Henzy, Jamie",Genetics  Molecular Biology,14017,-10.7
"Vollmer, Steven",Genetics  Molecular Biology,14104,4.7
"Henzy, Jamie",Genetics  Molecular Biology,15963,-9.4
"Henzy, Jamie",Lab for BIOL 2301,13088,-21.5
"Henzy, Jamie",Lab for BIOL 2301,13185,-0.1
"Farkas, Johanna",Biology Project Lab,13103,11.8
"Farkas, Johanna",Biology Project Lab,13361,11.7
"Farkas, Johanna",Biology Project Lab,13362,11.8
"Sweeney, Meredith",Biology Project Lab,14348,1.7
"Sweeney, Meredith",Biology Project Lab,14349,5.1
"Sweeney, Meredith",Biology Project Lab,14350,5.9
"Raytcheva, Desislava",Biology Project Lab,15257,9.1
"Raytcheva, Desislava",Biology Project Lab,15258,8.9
"Raytcheva, Desislava",Biology Project Lab,15259,10.4
"Begley, Gail",Bioethics,17702,-0.7
"Roth, Aaron",Comparative Vertebrate Anatomy,17703,7.3
"Ricci, Lesley",Neurobiology,15966,6.1
"Ricci, Lesley",Current Topics in Beh Neurosci,18678,8.8
"D'Onofrio, Anthony",Microbiology,15543,-3.4
"Ray, Diviya",Microbiology,19826,0.2
"Tilly, Jonathan",Mammalian Systems Physiology,14105,-27.3
"Tilly, Jonathan",Mammalian Systems Physiology,16867,-15.7
"Monaghan, James",Developmental Neurobiology,17705,4.2
"Godoy-Carter, Veronica",Biochemistry,13748,-15.1
"Sosnik, Julian",Biochemistry,17706,2.1
"Untersee, Steven",Biology Capstone,14022,-1.6
"Untersee, Steven",Biology Capstone,14023,3.0
"Crane, Justin",Biology Capstone,16345,-0.3
"Roth, Aaron",Biology Capstone,14676,-1.5
"O'Malley, Donald",Neurobio of Cognitive Decline,16228,-3.3
"Cram, Erin",Cell and Molecular Biology,14125,10.9
"Hatfield, Stephen",Cell and Molecular Biology,18847,-7.6
"Smith, Wendy",Endocrinology,17707,11.1
"O'Malley, Donald",Biological Imaging,15970,3.0
"Ayers, Joseph",Comparative Neurobiology,17708,-10.8
"Khrapko, Konstantin",Advanced Genomics,14033,-18.9
"Apfeld, Javier",Cell  Molecular Biol of Aging,15962,7.7
"Ingemi, Jennifer",Cell  Molecular Neuroscience,15964,11.8
"Sternad, Dagmar",Multidisc Apprch Motor Control,15968,3.6
"Hatfield, Stephen",Molec Cell Biology for Biotech,16142,8.2
"Hatfield, Stephen",Molec Cell Biology for Biotech,16143,1.5
"Blinder, Dmitry",Biochemistry,14041,10.4
"Hatfield, Stephen",Molecular Cell Biology,14042,13.2
"Briggs, Christine",Ethics in Biological Research,14043,4.5
"Briggs, Christine",Ethics in Biological Research,14044,4.4
"Chai, Yunrong",Prokaryotic Cell Molec Biology,17709,12.6
"Fridkis-Hareli, Masha",Foundations in Biotechnology,11418,-2.5
"Atabay, Elif",Foundations in Biotechnology,12700,-3.9
"Cilla, Donald",Foundations in Biotechnology,14601,5.7
"Donato, Veronica",Foundations in Biotechnology,17801,-0.7
"Milane, Lara",Basic Biotechnology Lab Skills,12329,-28.9
"McKinnon, Crystal",Basic Biotechnology Lab Skills,14604,14.0
"Milane, Lara",Basic Biotechnology Lab Skills,17802,-27.0
"Dhimo, Christa",The Biotechnology Enterprise,11889,9.7
"Dhimo, Christa",The Biotechnology Enterprise,12855,6.4
"Landen, Jaren",The Biotechnology Enterprise,14602,8.5
"Landen, Ronald",The Biotechnology Enterprise,14602,9.2
"Duffy, Heather",The Biotechnology Enterprise,15109,8.7
"Frey, Elizabeth",The Biotechnology Enterprise,15110,6.9
"McJohn, Stephen",Patents in Biotech Industry,13915,2.5
"Graffeo, Anthony",Biotechnology Entrepreneurship,13913,-3.3
"Clauson, Ryan",Drug Safety  Immunogenicity,15569,4.3
"Grenier, Casey",Scientific Info Mgmt Biotech,15570,1.3
"Grenier, Casey",Concepts in Regulatory Science,15566,-15.6
"Grenier, Casey",Concepts in Regulatory Science,15567,-2.2
"Kimani, Martin",Bioprocess Fundamentals,12210,2.8
"Kimani, Martin",Bioprocess Fundamentals,13316,-5.1
"Ozturk, Sadettin",Cell Culture Proc/Biophrm Prod,12631,-17.1
"Radovic, Anna",Cell Culture Proc/Biophrm Prod,13317,-0.6
"Radovic, Anna",Cell Culture Proc/Biophrm Prod,14603,1.0
"Frenz, John",Downstream Proc/Biopharm Prod,13914,-10.9
"Burton, Randall",Interactions Proteins Biopharm,12471,8.9
"Burton, Randall",Interactions Proteins Biopharm,15563,-1.2
"Broadbelt, Kevin",Cutting-Edge Apps - Molec Biot,14600,3.0
"Broadbelt, Kevin",Cutting-Edge Apps - Molec Biot,14781,-22.2
"Paparounas, Demetra",Experimental Design/Biostats,15565,-0.6
"Gaur, Anupama",CGMP Statutes and Regulation,17804,2.6
"Harrison, Vanecia",Professional Develop for Co-op,12663,-7.5
"Broadbelt, Kevin",Biotechnology Applications Lab,17807,-1.3
"Braun-Jones, Cecile",Behavioral Neuroscience at NU,11530,-23.7
"Bresnihan, Mark",Behavioral Neuroscience at NU,16516,3.2
"Braun-Jones, Cecile",Behavioral Neuroscience at NU,16517,-24.3
"Braun-Jones, Cecile",Behavioral Neuroscience at NU,16518,-27.9
"McCarty, Paulette",Introduction to Business,10340,-11.4
"Shimer, William",Introduction to Business,10340,-6.8
"McCarty, Paulette",Introduction to Business,10339,-0.0
"Wargo, Richard",Introduction to Business,10339,6.4
"McCarty, Paulette",Introduction to Business,10312,-7.6
"Shimer, William",Introduction to Business,10312,-0.4
"McCarty, Paulette",Introduction to Business,10311,4.1
"Wargo, Richard",Introduction to Business,10311,9.1
"McCarty, Paulette",Introduction to Business,10310,-9.0
"Shimer, William",Introduction to Business,10310,-0.0
"McCarty, Paulette",Introduction to Business,10309,3.2
"Wargo, Richard",Introduction to Business,10309,5.7
"McCarty, Paulette",Introduction to Business,10308,-6.1
"Muscolino, Vincent",Introduction to Business,10308,1.9
"Elias, Gunther",Introduction to Business,10307,-12.3
"McCarty, Paulette",Introduction to Business,10307,-18.0
"McCarty, Paulette",Introduction to Business,10306,6.8
"Matthews, William",Introduction to Business,10306,10.8
"Boviard, Carolyn",Introduction to Business,10042,5.2
"McCarty, Paulette",Introduction to Business,10042,-3.3
"McCarty, Paulette",Introduction to Business,10041,-8.7
"Olson, Sven",Introduction to Business,10041,-2.4
"Rafferty, James",Introduction to Business,10048,0.3
"McCarty, Paulette",Introduction to Business,10048,-8.1
"Boviard, Carolyn",Introduction to Business,10116,4.3
"McCarty, Paulette",Introduction to Business,10116,-3.3
"Rafferty, James",Introduction to Business,11177,-1.7
"McCarty, Paulette",Introduction to Business,11177,-8.5
"Elias, Gunther",Introduction to Business,11393,-0.7
"McCarty, Paulette",Introduction to Business,11393,-18.3
"Nardone, Anthony",Introduction to Business,11394,6.3
"McCarty, Paulette",Introduction to Business,11394,1.4
"Nardone, Anthony",Introduction to Business,11398,5.6
"McCarty, Paulette",Introduction to Business,11398,-7.6
"Coleman, Kerry",Introduction to Business,11399,7.8
"McCarty, Paulette",Introduction to Business,11399,-3.1
"McCarty, Paulette",Introduction to Business,11400,-7.4
"Olson, Sven",Introduction to Business,11400,1.4
"Gates, Jerome",Essentials of Business,19064,2.7
"Gates, Jerome",Essentials of Business,19065,6.6
"Gates, Jerome",Essentials of Business,19070,0.1
"Gates, Jerome",Essentials of Business,19194,7.8
"Courtney, Hugh",The Consulting Environment,15861,1.9
"Medeiros, Jessica",Career Management,12410,6.4
"Chezar, Timothy",Career Management,20117,4.1
"Merlo, Catherine",Career Management,11405,7.1
"Justino-Miller, Gail",MBA Skills Workshop,11746,-3.7
"Dudley, Laura",Introduction to Mindfulness,17631,5.7
"Todorova, Irina",Intro to Health Psychology,16117,-20.5
"Hammons, Jonathan",Counseling Thry  Practice,10228,7.2
"Fischer, Laura",Mental Health  Counseling,10227,0.4
"Kates, Todd",EI: Family Systems,10853,-11.6
"Lifter, Karin",EI: Infant  Toddler Develpmnt,10852,5.6
"Robinson-Wood, Tracy",Intro to Counseling: Thr  Prc,10851,-7.8
"Hoffman, Jessica",Intro to Assessment,11028,-0.9
"Davis, Nicole",Learning Principles,10848,1.6
"Lifter, Karin","Infant, Child  Adol Develpmnt",10762,3.4
"Sanchez, William",Development Across Life Span,10847,4.9
"Sanchez, William","Vocational, Ed  Career Dev",10767,1.6
"Watt, Linda",Individual Interventions,10846,-0.2
"Sanchez, William",Ethics  Professional Devel,10845,4.3
"Davis, Nicole",Behavioral Concepts  Princpls,16207,-3.2
"Williams, Ashley",Behavioral Concepts  Princpls,16208,7.5
"Davis, Nicole",Behavioral Concepts  Princpls,19737,3.9
"Kenyon, Shawn",Service Administration,15982,-6.4
"Donnelly, Maeve",Service Administration,15983,-5.9
"Laprime, Amanda",Advanced Learning Seminar 1,18685,-1.3
"Braga-Kenyon, Paula",Advanced Learning Seminar 2,12891,3.0
"Braga-Kenyon, Paula",Advanced Learning Seminar 2,16205,-0.5
"Dorsey, Michael",Applied Programming Seminar 1,16701,0.4
"Kenyon, Shawn",Applied Programming Seminar 2,12361,-12.0
"Kenyon, Shawn",Applied Programming Seminar 2,12892,-3.6
"Carroll, Jonathan",Personality Assessment,13494,0.3
"Codding, Robin",Curriculum-Based Assess/Instr,13363,-2.5
"Ferguson, Tyler",Social-Emotional Assessment,12409,-0.4
"Briesch, Amy",Seminar in School Psychology,11187,2.0
"Kates, Todd",Seminar in Feminist Psychology,12212,-1.7
"Robinson-Wood, Tracy",Advanced Multicultural Psych,17633,-0.7
"Bradley, Susan",Clin Skills in Counsel Psych,10841,9.2
"Rizzo, Christie",Clin Skills in Counsel Psych,10842,5.4
"Parker, Lisa",Clin Skills in Counsel Psych,19445,7.0
"Wheeler, Cynthia",Counseling Children 1,13365,-1.7
"Rodgers, Rachel",Doc Sem - Counseling Psych,11206,3.6
"Clark, Erika",Intermediate Statistics,14656,7.1
"Lifter, Karin",Cog  Affective Base Behavior,13495,6.0
"Rue, Hanna",ABA Practicum 1,12854,4.2
"Hart, Sha'Day",Chemistry/Chemical Bio at NU,11047,-13.5
"Chung, Ken",General Chem for Health Sci,10390,7.9
"Iyengar, Suhasini",Lab for CHEM 1101,10040,-1.6
"Watson, Samantha",Lab for CHEM 1101,11507,-77.4
"Iyengar, Suhasini",Lab for CHEM 1101,11851,-2.9
"Iyengar, Suhasini",Lab for CHEM 1101,14366,-25.4
"Iyengar, Suhasini",Lab for CHEM 1101,14369,-19.8
"McIsaac, James",Recitation for CHEM 1101,10268,4.6
"McIsaac, James",Recitation for CHEM 1101,10297,7.3
"Murga, Leonel",General Chem for Engineers,10662,-4.4
"Lykourinou, Vasiliki",General Chem for Engineers,13484,0.3
"Ivanov, Alexander",General Chem for Engineers,10292,-2.9
"Dransfield, Timothy",General Chem for Engineers,13485,6.7
"Lykourinou, Vasiliki",General Chem for Engineers,14249,-5.0
"Toher, Christopher",General Chem for Engineers,12704,-6.6
"Dransfield, Timothy",General Chem for Engineers,12365,6.6
"Dransfield, Timothy",General Chem for Engineers,19371,1.9
"Braide-Moncoeur, Otonye",General Chem for Engineers,19606,-7.6
"Millard, Caroline",Recitation for CHEM 1151,10267,-2.0
"Ojeda, Monica",Recitation for CHEM 1151,10266,0.2
"Horgan, Justin",Recitation for CHEM 1151,13486,7.0
"Ojeda, Monica",Recitation for CHEM 1151,13487,4.8
"Kaufold, Benjamin",Recitation for CHEM 1151,10264,2.0
"Millard, Caroline",Recitation for CHEM 1151,10263,-3.9
"Micheloni, Emily",Recitation for CHEM 1151,10262,-2.6
"Horgan, Justin",Recitation for CHEM 1151,15182,6.3
"Ojeda, Monica",Recitation for CHEM 1151,15183,0.0
"Barnsley, Kelly",Recitation for CHEM 1151,10261,-18.0
"Millard, Caroline",Recitation for CHEM 1151,10260,-5.9
"Kaufold, Benjamin",Recitation for CHEM 1151,10259,-2.3
"Ojeda, Monica",Recitation for CHEM 1151,10258,5.4
"Dilworth, Ryan",Recitation for CHEM 1151,10284,-3.2
"Dilworth, Ryan",Recitation for CHEM 1151,10283,5.7
"Kaufold, Benjamin",Recitation for CHEM 1151,10636,4.4
"Horgan, Justin",Recitation for CHEM 1151,11179,1.3
"Sheehan, Candice",Recitation for CHEM 1151,19756,-18.2
"Kaufold, Benjamin",Recitation for CHEM 1151,11181,2.8
"Micheloni, Emily",Recitation for CHEM 1151,11713,2.8
"Sheehan, Candice",Recitation for CHEM 1151,19372,1.5
"Millard, Caroline",Recitation for CHEM 1151,19757,-6.1
"Barnsley, Kelly",Recitation for CHEM 1151,19758,-4.4
"Horgan, Justin",Recitation for CHEM 1151,19759,1.0
"DePasquale, Joseph",General Chemistry,14717,8.8
"DePasquale, Joseph",General Chemistry,14718,8.9
"DePasquale, Joseph",General Chemistry,15653,9.3
"Witten, Edward",General Chemistry,18987,3.5
"Pathira Kankanamge, Lakindu",Lab for CHEM 1161,14678,-10.5
"Pathira Kankanamge, Lakindu",Lab for CHEM 1161,14679,-22.0
"Lu, Hao",Lab for CHEM 1161,14688,-77.4
"Lu, Hao",Lab for CHEM 1161,14689,-26.9
