instructor,course_title,course_id,professor_score
"Wamai, Richard",Introduction to Global Health,14975,-6.9
"Panford, Kwamina",Natural Resources/Development,17526,-10.6
"Wamai, Richard",Epidemiology/African Diaspora,15684,-32.3
"Panford, Kwamina",Contemp Govt  Pol in Africa,17617,-1.4
"Bailey, Moya",Gender  Black World Lit,18514,15.2
"Thompson, Troy",Elementary ASL 1,10118,-31.2
"Lipsky, James",Elementary ASL 1,15648,3.1
"Thompson, Troy",Elementary ASL 1,11235,0.1
"Bournazian, Alma",Elementary ASL 2,16388,16.1
"Thompson, Troy",Elementary ASL 2,10114,-12.0
"Lipsky, James",Intermediate ASL 1,12800,10.5
"Bournazian, Alma",Intermediate ASL 1,18008,14.2
"Lipsky, James",Specialized Instr in ASL,18009,-2.9
"Klein, Alan",Peoples and Cultures,10593,0.4
"Hersh, Carie",Peoples and Cultures,18266,9.7
"Hersh, Carie",Peoples and Cultures,18268,7.2
"Sylvanus, Nina",Global Markets  Local Culture,10694,8.4
"Hersh, Carie",Religion  Modernity,17590,6.0
"Klein, Alan","Sport, Culture, and Society",17591,-2.4
"Lee, Doreen",Ethnographic Field Experience,17592,-6.2
"Lee, Doreen",Ethnography of Southeast Asia,18315,6.9
"Bruce, Muna",Elementary Arabic 1,10113,13.4
"Bruce, Muna",Elementary Arabic 1,10112,9.6
"Mustafa, Shakir",Elementary Arabic 2,10111,-17.3
"Mustafa, Shakir",Intermediate Arabic 1,11152,11.0
"Mustafa, Shakir",Intermediate Arabic 2,11240,7.3
"Adams, Daniel",Architecture at NU,11236,1.2
"Brothers, Cammy",Buildings and Cities,10421,-9.8
"Dykstra, Lia",Buildings and Cities,10419,7.8
"Lawrence, Amanda",Special Topics in Arch History,18282,18.6
"Cephas, J",Special Topics in Arch History,18283,-6.6
"Brown, Nicholas",Special Topics in Arch History,18284,-0.0
"Thrush, George",Understanding Design,16544,0.6
"Li, Ang","Site, Space, and Program",10289,-9.8
"Haouzi, Chana","Site, Space, and Program",10291,18.0
"Illia-Sheldahl, Silvia","Site, Space, and Program",10293,12.2
"Dworkin, Carl","Site, Space, and Program",10227,6.8
"Peek, Benjamin","Site, Space, and Program",17975,10.0
"Sheldahl, Paxton",Architectonic Systems,14116,-11.2
"Wiederspahn, Peter",Architectonic Systems,17976,10.4
"Coakley, Christopher",Architectonic Systems,19039,-10.5
"Wiederspahn, Peter",Intro to Building Systems,16462,16.8
"Maulsby, Lucy","Arch, Mod,  City, 1800-1910",10287,11.3
"Gregory, Brian","Arch, Infrastructure  City",11630,12.6
"Cephas, J","Arch, Infrastructure  City",11632,4.3
"Costa, Xavier",Topics - Architectural History,13422,-9.9
"Gomez Luque, Mariano",Option Studio,14539,14.6
"Rupnik, Ivan",Option Studio,14541,3.4
"Rupnik, Ivan",Option Studio,14542,3.4
"Gomez Luque, Mariano",Option Studio,14544,14.6
"Bishop, Scott",Option Studio,17977,-13.5
"Fannon, David",Environmental Systems,10826,14.0
"Laboy, Michelle",Structural Systems,15030,-3.6
"Laboy, Michelle",Structural Systems,17979,-1.0
"Pria Pinto, Isabella",Recitation for ARCH 5230,15031,7.8
"Pria Pinto, Isabella",Recitation for ARCH 5230,15740,-6.6
"Tandler, Elizabeth",Recitation for ARCH 5230,18435,-27.3
"Bishop, Scott",Design Tactics and Operations,17065,-23.9
"Meves, Cullen",Design Tactics and Operations,17980,-0.2
"Cawrse, Anna",Design Tactics and Operations,17981,5.8
"Brooks, Joshua",Design Tactics and Operations,17981,5.9
"Kearsley, Ann",Design Tactics and Operations,18694,-21.4
"Sheldahl, Paxton",Graduate Skills Studio,13940,8.5
"Costa, Xavier",Seminar in Modern Architecture,11203,-1.0
"Rupnik, Ivan",Seminar in Modern Architecture,11929,14.3
"Love, Timothy",Seminar in Modern Architecture,14319,10.1
"Munn, Jeremy",Case Studies 1,15742,8.7
"Li, Ang",Master's Research Studio,11084,7.1
"Mokwete, Hlanganiso",Master's Research Studio,10836,-21.1
"Kanouse, Sarah",Narrative Basics,13522,-1.4
"Greitzer, Andrea",Photo Basics for Nonmajors,16841,6.5
"Greitzer, Andrea",Photo Basics for Nonmajors,16289,-14.4
"Brens, Luis",Photo Basics for Nonmajors,16292,-1.7
"Mueller Robinson, Dana",Photo Basics,10400,7.9
"Hechtman, Julia",Photo Basics,10423,3.9
"Luong, Tony",Photo Basics,18571,-2.9
"Sonbudak, Mustafa Feyyaz",Photo Tools,11521,-20.7
"Donati, Jason",Animation Basics,13720,17.0
"Pietricola, David",Animation Tools,11202,4.3
"Tames, David",Video Basics,10270,5.0
"Tames, David",Video Tools,11170,-4.8
"Mueller Robinson, Dana",Photography 1,13528,6.5
"Donati, Jason",Character Design for Animation,18078,13.6
"Tames, David",Video: Sound and Image,18079,-22.8
"Andrews, Edwin",Media Arts Degree Project 1,12140,-12.3
"Kanouse, Sarah",Media Arts Degree Project 1,13620,-1.2
"Mueller Robinson, Dana",Photography 2,18080,-1.2
"Donati, Jason",Animation 2,10255,20.6
"Brens, Luis",Studio Photography,11587,0.8
"Kim, Miso",Special Topics in AD Studio,18083,11.0
"Thorne, Jamal",Art  Design at NU,16191,-0.9
"Terrado, Kate",Art  Design at NU,16750,3.2
"Thorne, Jamal",Observational Drawing,10433,10.3
"Ainslie, Sophia",Observational Drawing,10412,9.1
"Ainslie, Sophia",Observational Drawing,10075,1.5
"Ainslie, Sophia",Observational Drawing,14128,5.2
"Stewart, Brooke",Conceptual Drawing,10056,9.0
"Kane, John",2D Fundtls: Surface/Drawing,10432,-11.0
"Thibeault, Peter",2D Fundtls: Surface/Drawing,10431,-46.2
"Borgstrom, Skylar",2D Fundtls: Surface/Drawing,11588,11.5
"Menendez, Jose",2D Fundtls: Surface/Drawing,11589,5.2
"Thibeault, Peter",2D Fundtls: Surface/Drawing,13014,-27.6
"Borgstrom, Skylar",2D Fundtls: Surface/Drawing,13288,-12.1
"Borgstrom, Skylar",2D Fundtls: Surface/Drawing,13610,2.1
"Thorne, Jamal",2D Fundtls: Surface/Drawing,13887,2.0
"Menendez, Jose",2D Fundtls: Surface/Drawing,16213,4.3
"Menendez, Jose",2D Fundtls: Surface/Drawing,16145,5.5
"Groudas, Hannah",2D Fundtls: Surface/Drawing,18084,2.3
"Zhao, Ziyi",2D Tools,11518,-21.5
"Zhao, Ziyi",2D Tools,11519,-39.1
"Caras, Benjamin",3D Fundtls: Structure/Drawing,10401,-6.1
"Caras, Benjamin",3D Fundtls: Structure/Drawing,10425,-11.5
"Caras, Benjamin",3D Fundtls: Structure/Drawing,10712,5.2
"Svoronos, Dennis",3D Fundtls: Structure/Drawing,18085,6.5
"Kana, Patrick",3D Tools,10024,0.7
"Kana, Patrick",3D Tools,10023,-7.4
"Kana, Patrick",3D Tools,10022,-7.0
"Kana, Patrick",3D Tools,19167,11.2
"Hechtman, Julia",4D Fundtls: Sequence/Drawing,10269,-5.6
"Hechtman, Julia",4D Fundtls: Sequence/Drawing,10735,-16.4
"Hoeltermann, Janne",4D Tools,10262,-14.4
"Beauregard, Ariane",5D Fundtls: Experience/Drawing,10661,-7.3
"Thorne, Jamal",5D Fundtls: Experience/Drawing,10258,1.2
"Schaefer, Sandrine",5D Fundtls: Experience/Drawing,10663,3.4
"Pensyl, W Russell",5D Fundtls: Experience/Drawing,14209,-41.5
"Green, Jesse",5D Fundtls: Experience/Drawing,15018,-36.7
"Beauregard, Ariane",5D Fundtls: Experience/Drawing,15899,-0.3
"Knouf, Adriana",5D Fundtls: Experience/Drawing,16555,-12.6
"Varghese, Derrie Susan",5D Tools,14210,-45.7
"Weiss, Melissa",Design Process Context/Systems,12780,-24.2
"Richards, Jessie",Design Process Context/Systems,12849,-16.8
"Weiss, Melissa",Design Process Context/Systems,13088,-5.9
"Hopkins, Jessica",Design Process Context/Systems,13599,17.9
"Weiss, Melissa",Design Process Context/Systems,14306,3.9
"McDonald, Ann",Design Process Context/Systems,15101,3.1
"Shown, Benjamin",Design Process Context/Systems,18087,0.2
"Terrado, Kate",Typography 1,10737,5.0
"Laughlin, Mark",Typography 1,10013,-7.7
"Abbot, Sixten",Typography 1,13459,15.2
"Kane, John",Typography 1,14194,-26.4
"Smith, Daryl",Typography 1,16499,20.0
"Smith, Daryl",Typography 1,16501,-1.4
"Aparicio, Ernesto",Typography 1,18507,2.6
"Kane, John",Typography 1,18508,-20.0
"Bitzel, Hannah",Type Tools,15004,-0.7
"Laughlin, Mark",Graphic Design 1,10261,-11.9
"Kane, John",Graphic Design 1,10736,-10.7
"Laughlin, Mark",Graphic Design 1,13558,7.5
"Stein, Karen",Graphic Design 1,15005,4.1
"Smith, Daryl",Graphic Design 1,16500,16.2
"Geofrey, Steven",Programming Basics,13458,6.4
"Millard, Richard",Interaction Dsgn 1: Responsive,13460,3.8
"Erickson, Kristen",Interaction Dsgn 1: Responsive,13461,0.5
"Auman, Amy",Interaction Dsgn 1: Responsive,14166,1.1
"Millard, Richard",Interaction Dsgn 1: Responsive,18853,1.4
"Liu, Houjiang",Interaction Design Tools,13462,-2.8
"Starr, Thomas",Typography 2,10722,-15.7
"Cozzens, Suzanne",Typography 2,11690,-12.3
"Budnitz, Alexander",Typography 2,16766,15.3
"Laughlin, Mark",Typography 2,18896,4.2
"Barrios Ponce, Margarita",Graphic Design 2,10252,-6.2
"Barrios Ponce, Margarita",Graphic Design 2,13074,5.2
"Ciuccarelli, Paolo",Information Design 1,10248,-37.1
"Scott, Douglass",Information Design 1,10662,16.5
"Felde, Nathan",Identity and Brand Design,13463,-22.2
"Kloeckl, Kristian",Experience Design 1,13049,8.0
"Hirsch, Edward",Experience Design 2,14937,-28.2
"Kim, Miso",Interaction Dsgn 2: Mobile,13464,-4.8
"Arnold Mages, Michael",Design Degree Project 1,11171,-10.5
"Scott, Douglass",Design Degree Project 1,11967,18.3
"Budnitz, Alexander",Design Degree Project 2,15097,-5.8
"Kane, John",Typography 3,12248,15.6
"Scott, Douglass",Graphic Design Synthesis,18895,3.6
"Sivak, Mark",Interaction Team Project 1,13523,-26.8
"Arnold Mages, Michael",Interaction Team Project 1,18091,-5.7
"Terrado, Kate",Information Design Studio 1,12778,-13.8
"Kahn, Paul",Information Design History,12779,8.4
"Starr, Thomas",Visual Comm for Info Design,13101,2.5
"Cruz, Pedro Miguel",Inf Vis Principles  Practices,18111,9.5
"Cruz, Pedro Miguel",Info Dsgn Critique Seminar,18112,9.1
"Loui, Psyche",Visual Cognition,16295,-7.9
"Geofrey, Steven",Statistics for Designers,15901,17.3
"Geofrey, Steven",Vis Tech 1: Fundamentals,16696,12.5
"Kloeckl, Kristian",Experience Design Studio 1,15900,11.6
"Kahn, Paul",Experience Design Studio 1,19108,6.9
"Felde, Nathan",Design Systems,16236,-14.8
"McDonald, Ann",Notational Systems for Exper,14936,-13.6
"Sivak, Mark",Prototyping for Expr Design,18093,-16.6
"Hirsch, Edward",Information Design Studio 3,13015,-6.3
"Kim, Miso",Special Topics in Design,18094,11.0
"Cruz, Pedro Miguel",Thesis Seminar for Design,13016,-12.6
"Pensyl, W Russell",Interactive Media and Society,13465,-34.1
"Richardson, Milda",Ancient-Medieval AD History,15903,12.4
"Richardson, Milda",Renaissance-Modern AD History,10660,5.8
"Richardson, Milda",Modern Art  Design History,13115,-0.8
"Sutton, Gloria",Contemp Art  Design History,13197,5.7
"Scott, Douglass",History of Graphic Design,13048,11.8
"Sutton, Gloria",Contemp Art Theory and Crit,14081,18.7
"Brodell, Maria",Painting Basics,10071,-6.2
"Cantor, Mira",Painting Basics,14252,6.5
"Cantor, Mira",Figure Drawing,10665,8.0
"Havens, Thomas",East Asian Studies,10510,-4.0
"Leslin, Chesley",Bioinformatics Programming,13923,4.0
"Chung, Verena",Bioinformatics Programming,13924,-1.0
"Leslin, Chesley",Bioinformatics Methods 1,13925,6.3
"Roesel, Charles",Bioinformatics Methods 1,13926,1.7
"Roesel, Charles",Bioinformatics Methods 2,13927,21.0
"Malyszka, Stephanie",Bioinformatics Methods 2,13928,-3.4
"Vollmer, Steven",Bioinformatics Seminar,13929,11.3
"Vollmer, Steven",Bioinformatics Seminar,13930,6.7
"Richardson, Nathan",Biochemistry at NU,12035,-18.6
"Dawson, David",Biochemistry at NU,13094,-33.5
"Dawson, David",Biochemistry at NU,18575,-1.4
"Richardson, Nathan",Biochemistry at NU,18781,-11.4
"Kelley, Karen",Intro to Engineering Co-op,13524,-1.4
"Walker, Jacob",Intro to Engineering Co-op,13533,14.6
"Sederer, Max",Intro to Engineering Co-op,14602,3.2
"Sederer, Max",Intro to Engineering Co-op,15756,7.1
"Horenstein, Rachel",Biomechanics,13969,-3.0
"Shefelbine, Sandra",Biomechanics,17628,0.1
"Chung, Samuel",Quantitative Physiology,13521,-9.8
"Edwards, Aurelie",Quantitative Physiology,15454,9.9
"Jaeggli, Michael",BioE Measure/Experiment/Stats,13534,-9.6
"Jaeggli, Michael",BioE Measure/Experiment/Stats,14144,-3.4
"Jaeggli, Michael",BioE Measure/Experiment/Stats,15443,-1.4
"Shi, Shiaoming",Lab for BIOE 2365,13535,-0.7
"Shi, Shiaoming",Lab for BIOE 2365,13536,11.2
"Shi, Shiaoming",Lab for BIOE 2365,13537,8.8
"Shi, Shiaoming",Lab for BIOE 2365,13538,2.3
"Shi, Shiaoming",Lab for BIOE 2365,13539,-5.8
"Shi, Shiaoming",Lab for BIOE 2365,14143,-10.1
"Shi, Shiaoming",Lab for BIOE 2365,14603,-6.9
"Shi, Shiaoming",Lab for BIOE 2365,16489,1.7
"Walker, Jacob",Professional Issues in Engr,14604,-12.2
"Sederer, Max",Professional Issues in Engr,14605,-6.2
"Li, Jiahe",Bioelectricity,18343,-24.2
"Dai, Guohao",Transport and Fluids for BioE,15759,-25.2
"Asthagiri, Anand",Biomolecular Dynamics/Control,13970,5.9
"Lannin, Timothy",Capstone Design 2,15760,13.5
"Ruberti, Jeffrey",Capstone Design 2,15762,-8.4
"Jaeggli, Michael",Capstone Design 2,15762,-8.0
"Bellini, Chiara",Special Topics Bioengineering,18344,8.2
"Oakes, Jessica",Special Topics Bioengineering,18344,6.5
"Niedre, Mark",Biomedical Imaging,14607,7.2
"Kent, Joel",Design of Medical Devices,14307,-1.9
"Makowski, Lee",Molecular Bioengineering,13547,9.5
"Asthagiri, Anand",Cellular Engineering,13971,14.3
"Shi, Shiaoming",Tissue Engineering,13972,12.5
"Fuller, Marc",Design of Biomed Instrument,13973,-6.4
"Lannin, Timothy",Biomaterials,14609,12.5
"Barenberg, Sumner",Design of Implants,14610,17.7
"Makowski, Lee",Principles of Bioengineering,14145,10.6
"Moxey, Carl",Medical Physiology,16184,1.0
"Sontag, Eduardo",Math Methods in Bioengineering,18515,-2.8
"Fink, Loni",Biology at NU,14750,1.3
"Bresnihan, Mark",Biology at NU,14757,-16.7
"Goble, Eric",Biology at NU,14760,-1.2
"Fink, Loni",Biology at NU,10192,-5.3
"Collins, McKenzie",Biology at NU,14761,-14.1
"Collins, McKenzie",Biology at NU,15110,-14.1
"Goble, Eric",Biology at NU,15112,-11.1
"Schreiber, Ryan",Biology at NU,15371,-5.5
"Bresnihan, Mark",Biology at NU,18782,14.4
"Goble, Eric",Biology at NU,18829,-0.4
"McElligott, Melissa",Foundations of Biology,14769,17.9
"Godoy-Carter, Veronica",Foundations of Biology,15116,-15.3
"Cole, Erin",Lab for BIOL 1107,13118,12.9
"Cole, Erin",Lab for BIOL 1107,13119,5.6
"Farinha, Andrew",Lab for BIOL 1107,13120,-0.2
"Farinha, Andrew",Lab for BIOL 1107,13121,19.5
"Potts-Santone, Mary-Susan",General Biology 1,14770,-11.4
"Potts-Santone, Mary-Susan",General Biology 1,14771,-11.9
"Potts-Santone, Mary-Susan",General Biology 2,10669,-9.3
"Zupanc, Gunther",Generl Biology 1 for Engineers,14781,-14.3
"Raustad, Nicole",Lab for BIOL 1115,11673,4.6
"Raustad, Nicole",Lab for BIOL 1115,11675,8.0
"Raustad, Nicole",Lab for BIOL 1115,11676,11.8
"Richardson, Christopher",Integrated Anat  Physiol 1,14786,-9.6
"O'Malley, Donald",Integrated Anat  Physiol 1,14787,-8.3
"Linskey, Charles",Lab for BIOL 1117,10575,10.6
"O'Neil, Gerard",Lab for BIOL 1117,10572,16.0
"Bal, Nandita",Lab for BIOL 1117,11734,-11.2
"O'Neil, Gerard",Lab for BIOL 1117,10559,12.4
"Linskey, Charles",Lab for BIOL 1117,11735,0.9
"Reverdy, Alicyn",Lab for BIOL 1117,10555,12.1
"Reverdy, Alicyn",Lab for BIOL 1117,10554,17.3
"Bal, Nandita",Lab for BIOL 1117,10685,10.5
"Belanger, Diana",Microbes and Society,17983,-1.4
"Hampf, Patricia",The Human Organism,18316,-8.2
"Bunce, Jamie",Inquiries in Biological Sci,14796,3.5
"Soukos, Nikolaos",Inquiries in Biological Sci,14802,8.3
"Begley, Gail",Inquiries in Biological Sci,14804,-10.2
"Kahn, Jonathan",Inquiries in Biological Sci,18690,14.4
"McElligott, Melissa",Inquiries in Biological Sci,14806,17.7
"Powers-Lee, Susan",Inquiries in Biological Sci,14808,11.6
"Tilly, Jonathan",Inquiries in Biological Sci,14845,20.6
"Henzy, Jamie",Genetics  Molecular Biology,14809,-27.5
"Vollmer, Steven",Genetics  Molecular Biology,14909,12.8
"Henzy, Jamie",Genetics  Molecular Biology,17995,-26.6
"Wong, Wesley",Lab for BIOL 2301,10549,-11.3
"Wong, Wesley",Lab for BIOL 2301,10299,9.2
"Bai, Jinna",Lab for BIOL 2301,10544,-6.6
"Bai, Jinna",Lab for BIOL 2301,10298,15.6
"Logan, Robert",Lab for BIOL 2301,10183,11.8
"Belden, Alexander",Lab for BIOL 2301,10651,10.2
"Belden, Alexander",Lab for BIOL 2301,13597,3.5
"Belden, Alexander",Lab for BIOL 2301,13716,13.0
"Frank, Erica",Biology Project Lab,13613,21.1
"Frank, Erica",Biology Project Lab,13614,3.3
"Frank, Erica",Biology Project Lab,13941,1.1
"Frank, Erica",Biology Project Lab,13942,13.0
"Sweeney, Meredith",Biology Project Lab,15235,-2.5
"Sweeney, Meredith",Biology Project Lab,15236,-2.1
"Sweeney, Meredith",Biology Project Lab,15237,-4.4
"Raytcheva, Desislava",Biology Project Lab,16892,20.7
"Raytcheva, Desislava",Biology Project Lab,16893,21.9
"Raytcheva, Desislava",Biology Project Lab,16894,15.0
"Sweeney, Meredith",Biology Project Lab,18938,4.3
"Ricci, Lesley",Neurobiology,17998,-2.9
"Roth, Aaron",Current Topics: Org/Popl Bio,18288,17.1
"Chai, Yunrong",Microbiology,17522,0.0
"Lima Angelini, Leticia",Lab for BIOL 3421,17521,5.9
"Lima Angelini, Leticia",Lab for BIOL 3421,17523,18.2
"He, Yinghao",Lab for BIOL 3421,17524,-0.6
"He, Yinghao",Lab for BIOL 3421,17525,11.1
"Tilly, Jonathan",Mammalian Systems Physiology,14910,-7.4
"Fertuck, Kirsten",Biochemistry,14444,4.5
"Brychcy, Merlin",Lab for BIOL 3611,14445,3.7
"Brychcy, Merlin",Lab for BIOL 3611,14446,0.6
"Nguyen, Brian",Lab for BIOL 3611,14813,-14.8
"Nguyen, Brian",Lab for BIOL 3611,14447,-5.5
"Romero Santiveri, Clara",Lab for BIOL 3611,14448,7.1
"Romero Santiveri, Clara",Lab for BIOL 3611,14449,14.0
"Xu, Yuyan",Lab for BIOL 3611,14450,-14.6
"Xu, Yuyan",Lab for BIOL 3611,14451,2.4
"Dai, Yunfei",Lab for BIOL 3611,14452,10.3
"Dai, Yunfei",Lab for BIOL 3611,14453,2.9
"Romero Santiveri, Clara",Lab for BIOL 3611,19083,6.1
"Manning, James",Biology Capstone,14815,7.2
"Untersee, Steven",Biology Capstone,14816,16.3
"Manning, James",Biology Capstone,14818,4.6
"Untersee, Steven",Biology Capstone,15769,3.7
"O'Malley, Donald",Neurobio of Cognitive Decline,18277,-7.5
"Hatfield, Stephen",Cell and Molecular Biology,14938,-6.2
"Monaghan, James",Stem Cells and Regeneration,17997,16.0
"D'Onofrio, Anthony",Medical Microbiology,18289,4.6
"O'Malley, Donald",Biological Imaging,18003,-18.5
"Khrapko, Konstantin",Advanced Genomics,14832,-8.6
"Apfeld, Javier",Cell  Molecular Biol of Aging,17993,9.8
"Ingemi, Jennifer",Cell  Molecular Neuroscience,17996,15.8
"Hatfield, Stephen",Molec Cell Biology for Biotech,18184,18.1
"Hatfield, Stephen",Molec Cell Biology for Biotech,18185,3.0
"Blinder, Dmitry",Biochemistry,14840,24.0
"Hatfield, Stephen",Molecular Cell Biology,14841,3.6
"Zupanc, Gunther",Neurobiology and Behavior,17999,16.2
"Briggs, Christine",Ethics in Biological Research,14842,16.1
"Briggs, Christine",Ethics in Biological Research,14843,5.5
"Briggs, Christine",Ethics in Biological Research,15327,-8.4
"Fridkis-Hareli, Masha",Introduction to Biotechnology,11640,-0.8
"de la Parra, John",Introduction to Biotechnology,13133,-1.0
"Cilla, Donald",Introduction to Biotechnology,15650,3.3
"Milane, Lara",Basic Biotechnology Lab Skills,12684,-1.2
"Milane, Lara",Basic Biotechnology Lab Skills,15100,-0.5
"Milane, Lara",Basic Biotechnology Lab Skills,15653,-5.4
"Landen, Jaren",The Biotechnology Enterprise,12177,13.3
"Landen, Ronald",The Biotechnology Enterprise,12177,15.0
"Dhimo, Christa",The Biotechnology Enterprise,13333,13.1
"Dhimo, Christa",The Biotechnology Enterprise,15651,15.8
"McJohn, Stephen",Patents in Biotech Industry,14676,-13.6
"Graffeo, Anthony",Biotechnology Entrepreneurship,14674,-11.8
"Clauson, Ryan",Drug Safety  Immunogenicity,17548,-32.7
"Kimani, Martin",Bioprocess Fundamentals,12541,-3.6
"Mukherjee, Suman",Bioprocess Fundamentals,13881,-60.9
"Ozturk, Sadettin",Cell Culture Proc/Biophrm Prod,13051,-5.8
"Radovic, Anna",Cell Culture Proc/Biophrm Prod,13882,-24.9
"Radovic, Anna",Cell Culture Proc/Biophrm Prod,15652,-22.6
"Zarbis-Papastoitsis, Grigorios",Downstream Proc/Biopharm Prod,13052,-2.3
"Burton, Randall",Interactions Proteins Biopharm,12872,4.6
"Broadbelt, Kevin",Cutting-Edge Apps - Molec Biot,15649,1.7
"Broadbelt, Kevin",Cutting-Edge Apps - Molec Biot,16016,-18.1
"Kaluziak, Stefan",Experimental Design/Biostats,17543,-17.5
"Paparounas, Demetra",Experimental Design/Biostats,17544,-1.1
"Harrison, Vanecia",Professional Develop for Co-op,13087,-9.0
"Braun-Jones, Cecile",Behavioral Neuroscience at NU,11769,-6.8
"Bresnihan, Mark",Behavioral Neuroscience at NU,18576,11.8
"Fink, Loni",Behavioral Neuroscience at NU,18577,-17.6
"Braun-Jones, Cecile",Behavioral Neuroscience at NU,18578,-16.4
"McCarty, Paulette",Introduction to Business,10363,-0.9
"Wargo, Richard",Introduction to Business,10363,3.7
"McCarty, Paulette",Introduction to Business,10362,-6.8
"Shimer, William",Introduction to Business,10362,-10.6
"Nardone, Anthony",Introduction to Business,10361,8.9
"McCarty, Paulette",Introduction to Business,10361,-0.5
"McCarty, Paulette",Introduction to Business,10333,-2.1
"Lush, Richard",Introduction to Business,10333,6.1
"McCarty, Paulette",Introduction to Business,10332,3.0
"Wargo, Richard",Introduction to Business,10332,13.0
"McCarty, Paulette",Introduction to Business,10331,-15.9
"Matthews, William",Introduction to Business,10331,-2.8
"McCarty, Paulette",Introduction to Business,10330,-7.2
"Lush, Richard",Introduction to Business,10330,-1.3
"McCarty, Paulette",Introduction to Business,10329,-6.6
"Andersen, Richard",Introduction to Business,10329,0.3
"Rafferty, James",Introduction to Business,10328,-3.0
"McCarty, Paulette",Introduction to Business,10328,-3.2
"McCarty, Paulette",Introduction to Business,10327,-28.7
"Olson, Sven",Introduction to Business,10327,-11.1
"McCarty, Paulette",Introduction to Business,10326,-17.3
"Lush, Richard",Introduction to Business,10326,-10.1
"McCarty, Paulette",Introduction to Business,10046,1.7
"Shimer, William",Introduction to Business,10046,1.8
"McCarty, Paulette",Introduction to Business,10045,-12.3
"Olson, Sven",Introduction to Business,10045,2.2
"McCarty, Paulette",Introduction to Business,10020,-24.5
"Matthews, William",Introduction to Business,10020,-9.7
"Chevarley, Joseph",Introduction to Business,10053,-6.7
"McCarty, Paulette",Introduction to Business,10053,-6.8
"McCarty, Paulette",Introduction to Business,10219,4.9
"Shimer, William",Introduction to Business,10219,17.5
"Gates, Jerome",Introduction to Business,10123,2.8
"McCarty, Paulette",Introduction to Business,10123,-14.3
"Berman, Mark",Introduction to Business,11293,-2.8
"McCarty, Paulette",Introduction to Business,11293,-2.3
"Gates, Jerome",Introduction to Business,11294,12.1
"McCarty, Paulette",Introduction to Business,11294,-4.9
"Power, Michael",Introduction to Business,16768,-13.4
"McCarty, Paulette",Introduction to Business,16768,-24.0
"McCarty, Paulette",Introduction to Business,11603,-11.7
"Matthews, William",Introduction to Business,11603,13.4
"Gates, Jerome",Introduction to Business,11604,5.3
"McCarty, Paulette",Introduction to Business,11604,-2.2
"Nardone, Anthony",Introduction to Business,11605,6.0
"McCarty, Paulette",Introduction to Business,11605,-1.8
"McCarty, Paulette",Introduction to Business,11606,-1.5
"Shimer, William",Introduction to Business,11606,3.2
"Elias, Gunther",Introduction to Business,11607,11.3
"McCarty, Paulette",Introduction to Business,11607,-7.9
"Rafferty, James",Introduction to Business,11608,-11.6
"McCarty, Paulette",Introduction to Business,11608,-15.6
"Coleman, Kerry",Introduction to Business,11609,0.1
"McCarty, Paulette",Introduction to Business,11609,-8.9
"McCarty, Paulette",Introduction to Business,11610,4.4
"Olson, Sven",Introduction to Business,11610,8.0
"McCarty, Paulette",Introduction to Business,12835,7.0
"Muscolino, Vincent",Introduction to Business,12835,7.7
"McCarty, Paulette",Introduction to Business,18719,11.7
"Higgins, Caitlyn",Personal Skill Dev - Business,11978,0.7
"Higgins, Caitlyn",Personal Skill Dev - Business,11979,-6.8
"Parker, Lauren",Personal Skill Dev - Business,11980,5.2
"Parker, Lauren",Personal Skill Dev - Business,11981,8.6
"Parker, Lauren",Personal Skill Dev - Business,11982,-1.3
"Higgins, Caitlyn",Personal Skill Dev - Business,11983,1.7
"Higgins, Caitlyn",Personal Skill Dev - Business,11985,-4.5
"Higgins, Caitlyn",Personal Skill Dev - Business,11986,-5.9
"Higgins, Caitlyn",Personal Skill Dev - Business,11987,1.0
"Higgins, Caitlyn",Personal Skill Dev - Business,11989,-4.9
"Parker, Lauren",Personal Skill Dev - Business,12761,-4.0
"Parker, Lauren",Personal Skill Dev - Business,12762,13.2
"Higgins, Caitlyn",Personal Skill Dev - Business,15107,-10.6
"Higgins, Caitlyn",Personal Skill Dev - Business,15451,2.8
"Shea, Margaret",Prof Development for Co-op,10039,7.2
"Mauristhene, Ernest",Prof Development for Co-op,10038,-1.2
"Bognanni, Charles",Prof Development for Co-op,10037,11.5
"Johnson, Brooke",Prof Development for Co-op,10036,6.7
"DiTullio, Jenna",Prof Development for Co-op,10035,14.8
"Miller, Maura",Prof Development for Co-op,10034,0.8
"Levine, Elinor",Prof Development for Co-op,10033,-11.5
"Harrington, Kelly",Prof Development for Co-op,10030,-2.5
"Roberts, Christina",Prof Development for Co-op,12237,1.3
"Basmajian, Maureen",Prof Development for Co-op,10029,8.8
"Kakas, Sallyann",Prof Development for Co-op,11408,0.2
"Richmond, Megan",Prof Development for Co-op,12054,7.0
"Sands, Erica",Prof Development for Co-op,16302,13.1
"Sherman, Aryn",Prof Development for Co-op,13256,-14.2
"Hersh, Kelsey",Prof Development for Co-op,16254,-4.2
"Gonzalez, Frankie",Prof Development for Co-op,16538,10.0
"Clark, Elisha",Prof Development for Co-op,16959,2.9
"Dropkin-Mackey, Andrea",Prof Development for Co-op,18441,1.2
"Larson, Elizabeth",Prof Development for Co-op,19094,5.5
